action,user_id,timestamp,listing_id,booking_date,booking_duration,booking_id
view_listing,13159727.0,2013-10-10T09:34:27.101732,1.0374885634057288e+18,,,
view_listing,13159727.0,2013-10-10T09:46:30.101732,45196643.0,,,
view_listing,13159727.0,,16486501.0,,,
view_listing,13159727.0,2013-10-10T11:39:08.101732,25698586.0,,,
,13159727.0,2013-10-10T12:05:04.101732,7.482861152900823e+17,,,
,13159727.0,2013-10-10T13:01:26.101732,1.0265428733517902e+18,,,
,,2013-10-10T13:42:37.101732,,,,
view_listing,13159727.0,2013-10-10T14:00:12.101732,5836620.0,,,
view_listing,13159727.0,,1.0390203963238573e+18,,,
view_listing,13159727.0,,,,,
view_listing,13159727.0,2013-10-10T15:28:37.101732,1.0069822986473093e+18,,,
view_listing,13159727.0,2013-10-10T16:05:31.101732,8.607773220988655e+17,,,
view_listing,13159727.0,2013-10-10T16:38:45.101732,,,,
,13159727.0,2013-10-10T17:32:07.101732,7.195361965819924e+17,,,
,13159727.0,2013-10-10T17:32:07.101732,29051.0,,,
book_listing,13159727.0,,29051.0,2014-01-24,10.0,
browse_listings,39966802.0,2015-05-06T11:15:01.274642,,,,
view_listing,39966802.0,2015-05-06T11:24:05.274642,3437329.0,,,
view_listing,39966802.0,,,,,
view_listing,39966802.0,2015-05-06T11:43:43.274642,1.2769571928912266e+18,,,
view_listing,39966802.0,,,,,
view_listing,39966802.0,2015-05-06T13:07:38.274642,39529472.0,,,
view_listing,39966802.0,2015-05-06T14:00:30.274642,1.1462546788523287e+18,,,
,39966802.0,2015-05-06T14:08:42.274642,,,,
view_listing,39966802.0,,6.536241014686519e+17,,,
view_listing,39966802.0,2015-05-06T14:36:53.274642,5.989500310512389e+17,,,
view_listing,39966802.0,2015-05-06T15:27:16.274642,21662869.0,,,
view_listing,,2015-05-06T16:09:06.274642,1.0368849683066208e+18,,,
view_listing,39966802.0,2015-05-06T16:14:13.274642,1.0245389309189733e+18,,,
,39966802.0,2015-05-06T17:05:59.274642,36273001.0,,,
view_listing,39966802.0,,30733364.0,,,
view_listing,39966802.0,2015-05-06T18:30:25.274642,,,,
view_listing,39966802.0,2015-05-06T18:55:58.274642,,,,
view_listing,39966802.0,2015-05-06T18:59:22.274642,1.2377571715857833e+18,,,
view_listing,39966802.0,2015-05-06T18:59:22.274642,29051.0,,,
book_listing,39966802.0,2015-05-06T18:59:22.274642,29051.0,,14.0,
browse_listings,43735811.0,2015-05-20T18:05:35.528745,,,,
view_listing,43735811.0,,1.185983794651705e+18,,,
,43735811.0,2015-05-20T19:30:41.528745,1.2812205325440376e+18,,,
,43735811.0,2015-05-20T20:27:31.528745,38055635.0,,,
,43735811.0,2015-05-20T20:42:08.528745,6.358418708901092e+17,,,
view_listing,,2015-05-20T20:56:28.528745,24742530.0,,,
view_listing,,2015-05-20T21:13:04.528745,,,,
,,2015-05-20T21:28:02.528745,8.354497770880179e+17,,,
view_listing,,2015-05-20T21:40:24.528745,9.348594132807619e+17,,,
,43735811.0,2015-05-20T21:48:54.528745,7.454071384628791e+17,,,
view_listing,43735811.0,2015-05-20T22:38:50.528745,7.221551775178708e+17,,,
view_listing,43735811.0,2015-05-20T23:32:47.528745,5.931801836819593e+17,,,
view_listing,43735811.0,2015-05-21T00:18:09.528745,1.1462546788523287e+18,,,
view_listing,43735811.0,2015-05-21T01:13:17.528745,7.268029005401027e+17,,,
view_listing,43735811.0,2015-05-21T01:15:46.528745,,,,
view_listing,43735811.0,2015-05-21T02:11:22.528745,9.529143874489097e+17,,,
,43735811.0,2015-05-21T02:59:40.528745,21793628.0,,,
,43735811.0,,1.0196753348677335e+18,,,
view_listing,43735811.0,2015-05-21T03:53:53.528745,29051.0,,,
book_listing,43735811.0,2015-05-21T03:53:53.528745,,2015-12-30,7.0,
browse_listings,11121786.0,,,,,
view_listing,11121786.0,2014-06-12T14:17:20.678168,7.071795118468091e+17,,,
view_listing,11121786.0,,1.35795050896901e+18,,,
view_listing,11121786.0,2014-06-12T15:04:16.678168,1482038.0,,,
view_listing,,2014-06-12T15:24:38.678168,,,,
view_listing,11121786.0,2014-06-12T16:13:38.678168,1.1863277986252342e+18,,,
view_listing,11121786.0,2014-06-12T16:23:40.678168,26303871.0,,,
,11121786.0,,1.2927692989578798e+18,,,
view_listing,11121786.0,,5819801.0,,,
view_listing,11121786.0,2014-06-12T18:47:17.678168,1.2717926734460237e+18,,,
view_listing,,2014-06-12T19:07:04.678168,9.529143874489097e+17,,,
view_listing,11121786.0,,1.1454464078500732e+18,,,
view_listing,11121786.0,2014-06-12T20:15:18.678168,6.441772879218554e+17,,,
,11121786.0,2014-06-12T20:49:46.678168,24827860.0,,,
view_listing,11121786.0,2014-06-12T20:53:18.678168,45047727.0,,,
view_listing,,2014-06-12T20:53:18.678168,,,,
book_listing,11121786.0,2014-06-12T20:53:18.678168,49552.0,2014-06-30,12.0,62dba0cd-9c96-4f47-8bd4-d5e48477ddb3
browse_listings,92147468.0,,,,,
view_listing,,2016-02-09T12:06:01.861246,1713474.0,,,
view_listing,92147468.0,2016-02-09T12:27:29.861246,,,,
view_listing,92147468.0,,51760555.0,,,
,92147468.0,2016-02-09T14:01:42.861246,36669987.0,,,
view_listing,92147468.0,2016-02-09T14:25:47.861246,7409137.0,,,
,92147468.0,2016-02-09T15:08:04.861246,,,,
view_listing,92147468.0,,1.0513092755907084e+18,,,
view_listing,92147468.0,2016-02-09T16:03:59.861246,1.3544459833740657e+18,,,
,92147468.0,2016-02-09T16:23:15.861246,41186155.0,,,
,92147468.0,2016-02-09T16:50:32.861246,1.19721938513821e+18,,,
view_listing,92147468.0,2016-02-09T16:50:32.861246,29051.0,,,
,92147468.0,,29051.0,2016-07-14,6.0,
browse_listings,55787523.0,2016-06-07T18:39:21.357196,,,,
view_listing,55787523.0,2016-06-07T18:49:13.357196,,,,
view_listing,55787523.0,,14412467.0,,,
view_listing,55787523.0,2016-06-07T19:27:12.357196,,,,
,55787523.0,,1.1569952389823025e+18,,,
view_listing,55787523.0,2016-06-07T21:11:11.357196,7.397003320753865e+17,,,
view_listing,55787523.0,2016-06-07T21:11:11.357196,49552.0,,,
book_listing,55787523.0,2016-06-07T21:11:11.357196,49552.0,2016-06-09,3.0,2269328f-0230-4874-95c0-e484e7b166a1
,115925297.0,,,,,
view_listing,,2017-01-03T19:20:07.296322,7.694985788012017e+17,,,
view_listing,115925297.0,2017-01-03T19:35:15.296322,7.10487138295457e+17,,,
view_listing,,2017-01-03T20:13:58.296322,9629640.0,,,
view_listing,,2017-01-03T20:33:03.296322,9.650860959121896e+17,,,
view_listing,115925297.0,,29051.0,,,
book_listing,115925297.0,,29051.0,2017-04-27,9.0,2517b983-1515-4ec5-a639-1719bbfc3dac
browse_listings,68603946.0,2021-07-28T13:19:02.001112,,,,
view_listing,68603946.0,2021-07-28T13:35:46.001112,796683.0,,,
view_listing,68603946.0,2021-07-28T14:00:42.001112,7.013254670483987e+17,,,
,68603946.0,2021-07-28T14:11:37.001112,18233200.0,,,
view_listing,,2021-07-28T14:45:24.001112,,,,
view_listing,,2021-07-28T14:50:04.001112,15013026.0,,,
,,2021-07-28T15:44:59.001112,1.172516446568426e+18,,,
view_listing,68603946.0,2021-07-28T16:07:43.001112,6.26467743927377e+17,,,
,68603946.0,2021-07-28T16:11:25.001112,51422779.0,,,
view_listing,68603946.0,2021-07-28T17:05:27.001112,26509515.0,,,
view_listing,,2021-07-28T17:41:20.001112,,,,
view_listing,,2021-07-28T18:09:29.001112,1.2295118271406113e+18,,,
view_listing,,2021-07-28T18:54:50.001112,,,,
view_listing,,,49552.0,,,
,,2021-07-28T18:54:50.001112,49552.0,2022-03-15,5.0,0c996991-fb0a-40a9-b408-88a53efe0abe
browse_listings,,2022-05-15T17:02:15.396307,,,,
view_listing,274071286.0,2022-05-15T17:52:35.396307,,,,
,274071286.0,,1.3138831422149885e+18,,,
view_listing,274071286.0,2022-05-15T18:16:49.396307,6.963694926552461e+17,,,
view_listing,274071286.0,,15013026.0,,,
view_listing,274071286.0,2022-05-15T19:00:04.396307,1.1484534364242473e+18,,,
view_listing,274071286.0,,1.3360405222751977e+18,,,
view_listing,274071286.0,2022-05-15T19:34:02.396307,1.364421617020152e+18,,,
view_listing,274071286.0,,38382746.0,,,
view_listing,274071286.0,,1.0368849683066208e+18,,,
view_listing,,2022-05-15T20:25:37.396307,21198240.0,,,
view_listing,274071286.0,,,,,
view_listing,274071286.0,2022-05-15T21:07:20.396307,6.935067910267172e+17,,,
,274071286.0,2022-05-15T21:22:54.396307,,,,
,,2022-05-15T22:04:02.396307,36586486.0,,,
view_listing,274071286.0,2022-05-15T22:04:02.396307,49552.0,,,
book_listing,274071286.0,,49552.0,2022-06-03,10.0,
browse_listings,63522588.0,2023-06-26T23:56:16.610730,,,,
view_listing,63522588.0,2023-06-27T00:31:06.610730,21662869.0,,,
view_listing,63522588.0,2023-06-27T00:58:46.610730,5.989500310512389e+17,,,
view_listing,63522588.0,2023-06-27T01:25:19.610730,,,,
view_listing,63522588.0,2023-06-27T01:31:27.610730,21662869.0,,,
view_listing,63522588.0,2023-06-27T01:45:41.610730,41074014.0,,,
view_listing,63522588.0,2023-06-27T02:35:16.610730,21793628.0,,,
view_listing,63522588.0,,6.336677761288563e+17,,,
view_listing,63522588.0,2023-06-27T03:36:22.610730,1.2892127466738568e+18,,,
,63522588.0,2023-06-27T03:57:00.610730,4830755.0,,,
view_listing,63522588.0,2023-06-27T04:46:04.610730,3285500.0,,,
view_listing,,2023-06-27T05:14:15.610730,19889327.0,,,
view_listing,,2023-06-27T05:31:44.610730,7.071795118468091e+17,,,
view_listing,,2023-06-27T05:44:09.610730,1.3260095297288952e+18,,,
,63522588.0,2023-06-27T05:44:09.610730,,,,
book_listing,63522588.0,2023-06-27T05:44:09.610730,49552.0,2023-10-12,11.0,077d1c15-b7c3-4286-8fbe-1e5208abeb4b
,76241469.0,2019-03-24T13:11:42.691757,,,,
,76241469.0,2019-03-24T14:09:42.691757,1.3215517615706e+18,,,
view_listing,76241469.0,2019-03-24T14:10:11.691757,21198240.0,,,
view_listing,76241469.0,2019-03-24T15:07:29.691757,15249058.0,,,
,,2019-03-24T15:07:29.691757,29051.0,,,
book_listing,76241469.0,2019-03-24T15:07:29.691757,29051.0,2019-07-07,5.0,6a116bb1-7cb0-4253-815c-8a6834022bee
browse_listings,114394092.0,,,,,
view_listing,114394092.0,,,,,
view_listing,114394092.0,2019-03-22T08:26:30.837369,35339730.0,,,
,114394092.0,,,,,
,114394092.0,,1.1476235367566432e+18,,,
view_listing,114394092.0,2019-03-22T09:44:42.837369,3254077.0,,,
,,2019-03-22T10:35:17.837369,,,,
view_listing,114394092.0,2019-03-22T11:05:33.837369,,,,
,,,41869060.0,,,
view_listing,,2019-03-22T12:40:55.837369,11084718.0,,,
view_listing,114394092.0,2019-03-22T13:01:21.837369,,,,
view_listing,114394092.0,2019-03-22T13:11:24.837369,590681.0,,,
,,2019-03-22T13:40:38.837369,9.650616947181974e+17,,,
view_listing,114394092.0,,29051.0,,,
book_listing,114394092.0,2019-03-22T13:40:38.837369,29051.0,2019-05-02,11.0,a6ea5f6f-a052-407d-81de-4051f76ac157
browse_listings,1833142.0,2012-02-15T11:31:50.385834,,,,
,1833142.0,2012-02-15T11:36:15.385834,1649932.0,,,
,1833142.0,2012-02-15T12:08:28.385834,17678275.0,,,
view_listing,1833142.0,2012-02-15T12:22:23.385834,,,,
view_listing,1833142.0,,,,,
view_listing,1833142.0,2012-02-15T13:22:37.385834,44291710.0,,,
view_listing,1833142.0,2012-02-15T14:19:40.385834,1.2979712290259663e+18,,,
view_listing,1833142.0,2012-02-15T14:26:21.385834,1.3310823040396567e+18,,,
view_listing,1833142.0,2012-02-15T14:26:21.385834,50263.0,,,
book_listing,1833142.0,2012-02-15T14:26:21.385834,50263.0,,3.0,922d4acc-bc2d-4872-bc90-c95f9bb31520
browse_listings,177333125.0,2021-09-03T19:40:17.565526,,,,
,,2021-09-03T20:34:11.565526,1.3360405222751977e+18,,,
view_listing,177333125.0,2021-09-03T20:59:46.565526,,,,
view_listing,177333125.0,2021-09-03T21:52:26.565526,28298830.0,,,
,177333125.0,,9.063123470676772e+17,,,
,177333125.0,2021-09-03T23:35:41.565526,1.3022998876348452e+18,,,
view_listing,,2021-09-04T00:02:20.565526,9.732182462115805e+17,,,
view_listing,177333125.0,2021-09-04T00:14:51.565526,,,,
view_listing,177333125.0,2021-09-04T00:32:52.565526,,,,
view_listing,177333125.0,2021-09-04T00:33:55.565526,,,,
view_listing,177333125.0,,1.289227430738875e+18,,,
view_listing,177333125.0,,1.1390318538782353e+18,,,
view_listing,177333125.0,2021-09-04T02:50:51.565526,1793971.0,,,
,177333125.0,2021-09-04T03:10:47.565526,6.26467743927377e+17,,,
,177333125.0,2021-09-04T03:59:12.565526,1.0435298561331039e+18,,,
view_listing,177333125.0,,7.071795118468091e+17,,,
view_listing,177333125.0,,46615668.0,,,
view_listing,177333125.0,2021-09-04T05:39:20.565526,,,,
view_listing,177333125.0,2021-09-04T05:39:20.565526,29051.0,,,
book_listing,177333125.0,2021-09-04T05:39:20.565526,29051.0,2021-09-20,12.0,
browse_listings,,,,,,
view_listing,13061538.0,2014-04-29T00:59:46.152509,,,,
view_listing,13061538.0,2014-04-29T01:57:20.152509,39529472.0,,,
view_listing,13061538.0,2014-04-29T02:27:44.152509,1.0410845497921984e+18,,,
view_listing,13061538.0,2014-04-29T03:24:59.152509,50321663.0,,,
view_listing,13061538.0,2014-04-29T03:42:50.152509,16820268.0,,,
view_listing,,2014-04-29T04:39:08.152509,9.461390401581885e+17,,,
view_listing,13061538.0,2014-04-29T05:25:27.152509,36619516.0,,,
view_listing,,,16425583.0,,,
view_listing,13061538.0,2014-04-29T06:55:09.152509,44887624.0,,,
view_listing,13061538.0,2014-04-29T07:21:09.152509,1.3326843205901204e+18,,,
view_listing,13061538.0,2014-04-29T08:16:26.152509,9.427865762979567e+17,,,
,13061538.0,2014-04-29T08:26:24.152509,30905979.0,,,
,13061538.0,2014-04-29T08:47:27.152509,13134404.0,,,
view_listing,13061538.0,2014-04-29T09:15:13.152509,,,,
,,2014-04-29T09:15:13.152509,50263.0,,,
book_listing,,2014-04-29T09:15:13.152509,50263.0,2014-07-08,2.0,874aecf0-aa7e-4672-9a90-0573bdcf8cc1
browse_listings,19847842.0,2022-04-02T16:13:12.382077,,,,
,19847842.0,,6441316.0,,,
view_listing,19847842.0,2022-04-02T17:40:11.382077,7.623757441318861e+17,,,
,19847842.0,2022-04-02T17:40:11.382077,29051.0,,,
book_listing,,,29051.0,,4.0,fd6ad7a7-b733-4edb-ae06-4c01d1793122
,491585310.0,,,,,
,491585310.0,,5.977204805975087e+17,,,
,491585310.0,2022-09-08T05:11:37.255693,6.702782683827931e+17,,,
,491585310.0,2022-09-08T05:15:10.255693,5.945538164196243e+17,,,
,491585310.0,2022-09-08T05:48:26.255693,24827860.0,,,
,491585310.0,2022-09-08T06:17:57.255693,1.1551325248857556e+18,,,
view_listing,491585310.0,2022-09-08T06:42:05.255693,1.1302026928082687e+18,,,
view_listing,491585310.0,2022-09-08T07:35:37.255693,5.977718923121148e+17,,,
view_listing,491585310.0,2022-09-08T07:53:13.255693,,,,
view_listing,491585310.0,2022-09-08T07:57:14.255693,7.672674245563337e+17,,,
view_listing,491585310.0,2022-09-08T08:22:07.255693,,,,
view_listing,491585310.0,,1025482.0,,,
view_listing,491585310.0,2022-09-08T09:55:33.255693,3244143.0,,,
,,2022-09-08T09:55:33.255693,29051.0,,,
,491585310.0,2022-09-08T09:55:33.255693,29051.0,2022-10-27,8.0,5002bca5-3f64-46ad-aa30-a87f3fe2b798
browse_listings,,2022-05-17T02:26:56.491805,,,,
view_listing,48979261.0,2022-05-17T03:00:51.491805,,,,
view_listing,48979261.0,2022-05-17T03:38:27.491805,8.533190354235256e+17,,,
view_listing,48979261.0,2022-05-17T03:38:27.491805,29051.0,,,
,,2022-05-17T03:38:27.491805,,2022-06-26,14.0,b68287a0-2bc3-42dd-b1f5-081233438c56
browse_listings,454821612.0,2023-01-30T13:15:06.438026,,,,
view_listing,,2023-01-30T14:02:45.438026,1713474.0,,,
,454821612.0,2023-01-30T15:02:42.438026,7.071795118468091e+17,,,
view_listing,454821612.0,2023-01-30T15:17:21.438026,8.05849011865932e+17,,,
,454821612.0,2023-01-30T15:55:10.438026,6.012441883261517e+17,,,
view_listing,454821612.0,2023-01-30T15:55:10.438026,29051.0,,,
,,2023-01-30T15:55:10.438026,29051.0,2023-02-02,2.0,
browse_listings,31989920.0,2018-09-12T15:01:37.701347,,,,
view_listing,,2018-09-12T15:36:47.701347,6.926521151597427e+17,,,
view_listing,31989920.0,,8484166.0,,,
view_listing,,2018-09-12T16:44:53.701347,1.0856610545627789e+18,,,
view_listing,31989920.0,2018-09-12T16:47:42.701347,13389882.0,,,
view_listing,31989920.0,,1.1390318538782353e+18,,,
view_listing,31989920.0,2018-09-12T17:23:24.701347,1.3594677129732106e+18,,,
,31989920.0,2018-09-12T17:23:24.701347,189754.0,,,
book_listing,31989920.0,2018-09-12T17:23:24.701347,189754.0,2019-04-03,,5000eff2-4e36-41aa-b3fe-e19cd7a6cd2f
browse_listings,221336185.0,2019-04-18T21:53:51.492088,,,,
view_listing,221336185.0,2019-04-18T22:42:00.492088,,,,
view_listing,221336185.0,2019-04-18T23:32:23.492088,6781132.0,,,
view_listing,221336185.0,2019-04-18T23:33:49.492088,6.926521151597427e+17,,,
view_listing,,,36756084.0,,,
view_listing,221336185.0,2019-04-19T00:49:33.492088,52541885.0,,,
,221336185.0,2019-04-19T01:11:53.492088,9.273700129417984e+17,,,
view_listing,221336185.0,2019-04-19T01:56:51.492088,,,,
view_listing,,2019-04-19T02:03:56.492088,45047727.0,,,
view_listing,,,,,,
view_listing,,2019-04-19T03:55:51.492088,1.0645712684971273e+18,,,
view_listing,221336185.0,2019-04-19T04:21:50.492088,9.151572833436763e+17,,,
view_listing,221336185.0,2019-04-19T04:42:04.492088,1.0426529922307645e+18,,,
view_listing,,,6.26467743927377e+17,,,
view_listing,221336185.0,2019-04-19T05:42:24.492088,6243633.0,,,
view_listing,221336185.0,2019-04-19T06:12:05.492088,,,,
view_listing,221336185.0,2019-04-19T07:06:09.492088,4769335.0,,,
view_listing,,2019-04-19T07:57:44.492088,,,,
view_listing,221336185.0,2019-04-19T08:29:39.492088,51940893.0,,,
view_listing,221336185.0,2019-04-19T08:32:45.492088,9.477150233368279e+17,,,
view_listing,,2019-04-19T08:32:45.492088,,,,
book_listing,221336185.0,2019-04-19T08:32:45.492088,,,5.0,c9009900-d462-4524-86f6-dddf0e7833dd
browse_listings,41738461.0,2015-01-26T01:27:16.185573,,,,
view_listing,41738461.0,,50537139.0,,,
view_listing,41738461.0,2015-01-26T02:30:33.185573,8.202339259028381e+17,,,
view_listing,41738461.0,2015-01-26T03:30:19.185573,1.291859119985184e+18,,,
view_listing,41738461.0,2015-01-26T04:02:10.185573,,,,
view_listing,,,16820268.0,,,
view_listing,,2015-01-26T04:52:25.185573,21211980.0,,,
view_listing,41738461.0,2015-01-26T05:19:49.185573,,,,
view_listing,41738461.0,2015-01-26T06:08:29.185573,7.64307959761535e+17,,,
,41738461.0,2015-01-26T06:44:31.185573,6.300920760200797e+17,,,
view_listing,41738461.0,2015-01-26T07:32:01.185573,1.278234834735042e+18,,,
,41738461.0,2015-01-26T07:58:42.185573,5.977718923121148e+17,,,
view_listing,41738461.0,2015-01-26T08:08:11.185573,7.316735701422881e+17,,,
,41738461.0,,6.781221872051963e+17,,,
view_listing,41738461.0,,,,,
,,2015-01-26T08:40:06.185573,19635966.0,,,
view_listing,41738461.0,2015-01-26T09:13:53.185573,1.293334973932079e+18,,,
view_listing,41738461.0,2015-01-26T09:37:17.185573,28778715.0,,,
view_listing,41738461.0,2015-01-26T09:37:17.185573,,,,
book_listing,41738461.0,2015-01-26T09:37:17.185573,50263.0,2015-03-03,14.0,063fc563-e71c-4a58-a2c8-9115c978a228
browse_listings,,2023-08-08T00:40:50.997813,,,,
view_listing,270747056.0,,30142159.0,,,
view_listing,270747056.0,2023-08-08T01:52:50.997813,7.108343464469432e+17,,,
view_listing,270747056.0,2023-08-08T01:52:50.997813,189754.0,,,
,270747056.0,,189754.0,2023-09-07,3.0,
browse_listings,175914390.0,2024-07-24T12:52:13.968554,,,,
,175914390.0,2024-07-24T13:29:10.968554,37475591.0,,,
view_listing,175914390.0,2024-07-24T14:05:52.968554,9.194356768897624e+17,,,
view_listing,175914390.0,2024-07-24T14:26:49.968554,1.0259795018928751e+18,,,
view_listing,175914390.0,2024-07-24T14:47:34.968554,6296657.0,,,
view_listing,175914390.0,,,,,
view_listing,175914390.0,2024-07-24T16:02:55.968554,,,,
view_listing,,,5156433.0,,,
view_listing,175914390.0,2024-07-24T16:38:42.968554,6.664391446684772e+17,,,
view_listing,175914390.0,2024-07-24T17:07:23.968554,6.775046719051953e+17,,,
view_listing,175914390.0,2024-07-24T17:31:14.968554,1.0440952191348425e+18,,,
,175914390.0,2024-07-24T17:57:20.968554,1.363105730255713e+18,,,
,175914390.0,,,,,
,175914390.0,2024-07-24T18:19:10.968554,,,,
view_listing,175914390.0,,20162728.0,,,
view_listing,,2024-07-24T19:29:03.968554,36090396.0,,,
view_listing,175914390.0,2024-07-24T20:11:39.968554,1.3092704742217807e+18,,,
view_listing,175914390.0,,,,,
view_listing,175914390.0,2024-07-24T21:39:25.968554,,,,
view_listing,,2024-07-24T21:39:25.968554,189754.0,,,
book_listing,175914390.0,,,,9.0,a3a05418-9ae7-42a8-bf82-31974c77ca30
browse_listings,398547808.0,,,,,
view_listing,,2024-11-06T00:28:53.847169,6.173546354798456e+17,,,
view_listing,398547808.0,,7.440736740831004e+17,,,
,398547808.0,2024-11-06T01:02:31.847169,17932670.0,,,
,398547808.0,,6487791.0,,,
view_listing,398547808.0,2024-11-06T01:58:37.847169,9.49152548491766e+17,,,
view_listing,398547808.0,2024-11-06T02:32:12.847169,1.2622444890532142e+18,,,
view_listing,,2024-11-06T03:25:28.847169,50537139.0,,,
view_listing,,,18073394.0,,,
view_listing,,,21546628.0,,,
view_listing,398547808.0,2024-11-06T05:04:17.847169,7.448975066691996e+17,,,
view_listing,,2024-11-06T05:07:50.847169,,,,
view_listing,,,6.012441883261517e+17,,,
view_listing,398547808.0,2024-11-06T06:46:31.847169,,,,
view_listing,398547808.0,2024-11-06T07:35:03.847169,,,,
view_listing,,2024-11-06T08:08:26.847169,34305126.0,,,
view_listing,398547808.0,2024-11-06T08:16:17.847169,54303312.0,,,
,398547808.0,2024-11-06T08:16:17.847169,,,,
book_listing,398547808.0,2024-11-06T08:16:17.847169,189754.0,2024-11-30,2.0,d564233a-5b90-4586-ba85-ef03028a9fae
browse_listings,12077712.0,2015-08-12T17:02:24.638255,,,,
,12077712.0,2015-08-12T17:44:46.638255,45311452.0,,,
view_listing,,2015-08-12T18:25:29.638255,18939163.0,,,
view_listing,12077712.0,2015-08-12T18:58:56.638255,13601323.0,,,
,12077712.0,2015-08-12T18:58:56.638255,50523.0,,,
book_listing,12077712.0,,,2015-09-26,1.0,07a1fab2-9a5c-4d81-b123-c99631b89fb8
browse_listings,,2015-01-10T02:37:07.117470,,,,
view_listing,27561182.0,2015-01-10T03:01:44.117470,51536382.0,,,
view_listing,,,18785437.0,,,
view_listing,27561182.0,2015-01-10T04:06:13.117470,7409137.0,,,
view_listing,27561182.0,2015-01-10T04:12:31.117470,9.063123470676772e+17,,,
view_listing,27561182.0,,,,,
view_listing,27561182.0,,,,,
,27561182.0,2015-01-10T05:19:00.117470,1.2682568184971794e+18,,,
view_listing,27561182.0,2015-01-10T06:00:04.117470,,,,
view_listing,27561182.0,2015-01-10T06:00:04.117470,50523.0,,,
book_listing,,2015-01-10T06:00:04.117470,50523.0,,4.0,
cancel_booking,27561182.0,2015-02-14T20:28:35.688302,50523.0,,,
,36507467.0,2017-05-16T09:19:42.408743,,,,
view_listing,36507467.0,2017-05-16T09:49:58.408743,,,,
view_listing,36507467.0,,6.483864285247523e+17,,,
view_listing,36507467.0,2017-05-16T10:58:28.408743,20618345.0,,,
,,,1.172516446568426e+18,,,
view_listing,36507467.0,2017-05-16T12:24:15.408743,5.700294138511291e+17,,,
,36507467.0,2017-05-16T12:24:15.408743,2818.0,,,
book_listing,36507467.0,2017-05-16T12:24:15.408743,2818.0,2017-06-11,,4e77e16a-9a04-4552-acb8-dd76426045c6
,,,,,,
